player_name,season,team_long_name,league
Santiago Acasiete,2009/2010,UD Almería,Spain LIGA BBVA
Hernan Pellerano,2009/2010,UD Almería,Spain LIGA BBVA
Esteban,2009/2010,UD Almería,Spain LIGA BBVA
Guilherme Santos,2009/2010,UD Almería,Spain LIGA BBVA
Modeste M'Bami,2009/2010,UD Almería,Spain LIGA BBVA
Domingo Cisma,2009/2010,UD Almería,Spain LIGA BBVA
Albert Crusat,2009/2010,UD Almería,Spain LIGA BBVA
Fabian Vargas,2009/2010,UD Almería,Spain LIGA BBVA
Miguel Nieto,2009/2010,UD Almería,Spain LIGA BBVA
Chico,2009/2010,UD Almería,Spain LIGA BBVA
Diego Alves,2009/2010,UD Almería,Spain LIGA BBVA
Zargo Toure,2009/2010,US Boulogne Cote D'Opale,France Ligue 1
Ovidy Obvious Karuru,2009/2010,US Boulogne Cote D'Opale,France Ligue 1
Damien Marcq,2009/2010,US Boulogne Cote D'Opale,France Ligue 1
Jean Francois Bedenik,2009/2010,US Boulogne Cote D'Opale,France Ligue 1
Frederic Da Rocha,2009/2010,US Boulogne Cote D'Opale,France Ligue 1
"Yohan Lachor,29",2009/2010,US Boulogne Cote D'Opale,France Ligue 1
Laurent Agouazi,2009/2010,US Boulogne Cote D'Opale,France Ligue 1
Dorian Leveque,2009/2010,US Boulogne Cote D'Opale,France Ligue 1
Olubayo Adefemi,2009/2010,US Boulogne Cote D'Opale,France Ligue 1
"Antony Lecointe,19",2009/2010,US Boulogne Cote D'Opale,France Ligue 1
Damien Perrinelle,2009/2010,US Boulogne Cote D'Opale,France Ligue 1
Guillaume Borne,2009/2010,US Boulogne Cote D'Opale,France Ligue 1
Nicolas Rabuel,2009/2010,US Boulogne Cote D'Opale,France Ligue 1
Guillaume Ducatel,2009/2010,US Boulogne Cote D'Opale,France Ligue 1
Daniel Moreira,2009/2010,US Boulogne Cote D'Opale,France Ligue 1
Habib Bellaid,2009/2010,US Boulogne Cote D'Opale,France Ligue 1
Olivier Kapo,2009/2010,US Boulogne Cote D'Opale,France Ligue 1
Matt Moussilou,2009/2010,US Boulogne Cote D'Opale,France Ligue 1
Gregory Thil,2009/2010,US Boulogne Cote D'Opale,France Ligue 1
Florian Bague,2009/2010,US Boulogne Cote D'Opale,France Ligue 1
Ibrahim Kone,2009/2010,US Boulogne Cote D'Opale,France Ligue 1
Mathieu Valverde,2009/2010,US Boulogne Cote D'Opale,France Ligue 1
Bira Dembele,2009/2010,US Boulogne Cote D'Opale,France Ligue 1
Bakary Soumare,2009/2010,US Boulogne Cote D'Opale,France Ligue 1
Jeremy Blayac,2009/2010,US Boulogne Cote D'Opale,France Ligue 1
Johann Ramare,2009/2010,US Boulogne Cote D'Opale,France Ligue 1
Alexandre Cuvillier,2009/2010,US Boulogne Cote D'Opale,France Ligue 1
Francesco Lodi,2009/2010,Udinese,Italy Serie A
Cristian Zapata,2009/2010,Udinese,Italy Serie A
Antonio Floro Flores,2009/2010,Udinese,Italy Serie A
Gokhan Inler,2009/2010,Udinese,Italy Serie A
Aleksandar Lukovic,2009/2010,Udinese,Italy Serie A
Bernardo Corradi,2009/2010,Udinese,Italy Serie A
Antonio Di Natale,2009/2010,Udinese,Italy Serie A
Mauricio Isla,2009/2010,Udinese,Italy Serie A
Giovanni Pasquale,2009/2010,Udinese,Italy Serie A
Gaetano D'Agostino,2009/2010,Udinese,Italy Serie A
Dusan Basta,2009/2010,Udinese,Italy Serie A
Juan Cuadrado,2009/2010,Udinese,Italy Serie A
Samir Handanovic,2009/2010,Udinese,Italy Serie A
Niki Zimling,2009/2010,Udinese,Italy Serie A
Maurizio Domizzi,2009/2010,Udinese,Italy Serie A
Andrea Coda,2009/2010,Udinese,Italy Serie A
Kwadwo Asamoah,2009/2010,Udinese,Italy Serie A
Damiano Ferronetti,2009/2010,Udinese,Italy Serie A
Alexis Sanchez,2009/2010,Udinese,Italy Serie A
Simone Pepe,2009/2010,Udinese,Italy Serie A
Paolo Sammarco,2009/2010,Udinese,Italy Serie A
Andre Santos,2009/2010,"União de Leiria, SAD",Portugal Liga ZON Sagres
Goldim Diego Gaucho,2009/2010,"União de Leiria, SAD",Portugal Liga ZON Sagres
Paulo Vinicius,2009/2010,"União de Leiria, SAD",Portugal Liga ZON Sagres
Mady Saidou Panandetiguiri,2009/2010,"União de Leiria, SAD",Portugal Liga ZON Sagres
Cassio,2009/2010,"União de Leiria, SAD",Portugal Liga ZON Sagres
Ruben Brigido,2009/2010,"União de Leiria, SAD",Portugal Liga ZON Sagres
Bruno Miguel,2009/2010,"União de Leiria, SAD",Portugal Liga ZON Sagres
Ze Antonio,2009/2010,"União de Leiria, SAD",Portugal Liga ZON Sagres
Marco Soares,2009/2010,"União de Leiria, SAD",Portugal Liga ZON Sagres
Fabionn Lopes Patrick,2009/2010,"União de Leiria, SAD",Portugal Liga ZON Sagres
Carlao,2009/2010,"União de Leiria, SAD",Portugal Liga ZON Sagres
Vitor Moreno,2009/2010,"União de Leiria, SAD",Portugal Liga ZON Sagres
Elias,2009/2010,"União de Leiria, SAD",Portugal Liga ZON Sagres
Manuel Silas,2009/2010,"União de Leiria, SAD",Portugal Liga ZON Sagres
Hamadou Tall,2009/2010,"União de Leiria, SAD",Portugal Liga ZON Sagres
Andjelko Djuricic,2009/2010,"União de Leiria, SAD",Portugal Liga ZON Sagres
Hugo Gomes,2009/2010,"União de Leiria, SAD",Portugal Liga ZON Sagres
Ronny,2009/2010,"União de Leiria, SAD",Portugal Liga ZON Sagres
Ricardo Da Costa Pateiro,2009/2010,"União de Leiria, SAD",Portugal Liga ZON Sagres
Kevin Begois,2009/2010,VVV-Venlo,Netherlands Eredivisie
Niels Fleuren,2009/2010,VVV-Venlo,Netherlands Eredivisie
Gonzalo Garcia,2009/2010,VVV-Venlo,Netherlands Eredivisie
Achmed Ahahaoui,2009/2010,VVV-Venlo,Netherlands Eredivisie
Ruben Schaken,2009/2010,VVV-Venlo,Netherlands Eredivisie
Henrico Drost,2009/2010,VVV-Venlo,Netherlands Eredivisie
Michael Timisela,2009/2010,VVV-Venlo,Netherlands Eredivisie
Kevin van Dessel,2009/2010,VVV-Venlo,Netherlands Eredivisie
Patrick Paauwe,2009/2010,VVV-Venlo,Netherlands Eredivisie
Ruud Boffin,2009/2010,VVV-Venlo,Netherlands Eredivisie
"Emenike Alex Nkume,27",2009/2010,VVV-Venlo,Netherlands Eredivisie
Ferry de Regt,2009/2010,VVV-Venlo,Netherlands Eredivisie
Ruud Boymans,2009/2010,VVV-Venlo,Netherlands Eredivisie
Sandro Calabro,2009/2010,VVV-Venlo,Netherlands Eredivisie
Keisuke Honda,2009/2010,VVV-Venlo,Netherlands Eredivisie
Sjors Verdellen,2009/2010,VVV-Venlo,Netherlands Eredivisie
Diogo Viana,2009/2010,VVV-Venlo,Netherlands Eredivisie
Frank van Kouwen,2009/2010,VVV-Venlo,Netherlands Eredivisie
Adil Auassar,2009/2010,VVV-Venlo,Netherlands Eredivisie
Ken Leemans,2009/2010,VVV-Venlo,Netherlands Eredivisie
Dennis Gentenaar,2009/2010,VVV-Venlo,Netherlands Eredivisie
Juan Mata,2009/2010,Valencia CF,Spain LIGA BBVA
Manuel Fernandes,2009/2010,Valencia CF,Spain LIGA BBVA
Vicente,2009/2010,Valencia CF,Spain LIGA BBVA
Alexis,2009/2010,Valencia CF,Spain LIGA BBVA
David Navarro,2009/2010,Valencia CF,Spain LIGA BBVA
Joel,2009/2010,Valencia CF,Spain LIGA BBVA
Carlos Marchena,2009/2010,Valencia CF,Spain LIGA BBVA
Ruben Baraja,2009/2010,Valencia CF,Spain LIGA BBVA
Alejandro Dominguez,2009/2010,Valencia CF,Spain LIGA BBVA
Jordi Alba,2009/2010,Valencia CF,Spain LIGA BBVA
Ever Banega,2009/2010,Valencia CF,Spain LIGA BBVA
Hedwiges Maduro,2009/2010,Valencia CF,Spain LIGA BBVA
Joaquin,2009/2010,Valencia CF,Spain LIGA BBVA
Miguel,2009/2010,Valencia CF,Spain LIGA BBVA
David Silva,2009/2010,Valencia CF,Spain LIGA BBVA
Cesar Sanchez,2009/2010,Valencia CF,Spain LIGA BBVA
Manuel Lillo Castellano,2009/2010,Valencia CF,Spain LIGA BBVA
Dealbert,2009/2010,Valencia CF,Spain LIGA BBVA
David Villa,2009/2010,Valencia CF,Spain LIGA BBVA
Miguel Angel Moya,2009/2010,Valencia CF,Spain LIGA BBVA
Bruno Saltor,2009/2010,Valencia CF,Spain LIGA BBVA
Pablo Hernandez,2009/2010,Valencia CF,Spain LIGA BBVA
David Albelda,2009/2010,Valencia CF,Spain LIGA BBVA
Jeremy Mathieu,2009/2010,Valencia CF,Spain LIGA BBVA
Mahamadou Samassa,2009/2010,Valenciennes FC,France Ligue 1
Guy-Roland N'Dy Assembe,2009/2010,Valenciennes FC,France Ligue 1
Gaetan Bong,2009/2010,Valenciennes FC,France Ligue 1
Jacques Abardonado,2009/2010,Valenciennes FC,France Ligue 1
Benjamin Brou Angoua,2009/2010,Valenciennes FC,France Ligue 1
Rafael Schmitz,2009/2010,Valenciennes FC,France Ligue 1
Rudy Mater,2009/2010,Valenciennes FC,France Ligue 1
Siaka Tiene,2009/2010,Valenciennes FC,France Ligue 1
Nicolas Penneteau,2009/2010,Valenciennes FC,France Ligue 1
Johan Audel,2009/2010,Valenciennes FC,France Ligue 1
Fahid Ben Khalfallah,2009/2010,Valenciennes FC,France Ligue 1
David Ducourtioux,2009/2010,Valenciennes FC,France Ligue 1
Carlos Sanchez,2009/2010,Valenciennes FC,France Ligue 1
Foued Kadir,2009/2010,Valenciennes FC,France Ligue 1
Gregory Wimbee,2009/2010,Valenciennes FC,France Ligue 1
Gael Danic,2009/2010,Valenciennes FC,France Ligue 1
Jose Saez,2009/2010,Valenciennes FC,France Ligue 1
Milan Bisevac,2009/2010,Valenciennes FC,France Ligue 1
Remy Gomis,2009/2010,Valenciennes FC,France Ligue 1
Renaud Cohade,2009/2010,Valenciennes FC,France Ligue 1
Dianbobo Balde,2009/2010,Valenciennes FC,France Ligue 1
Sven Ulreich,2009/2010,VfB Stuttgart,Germany 1. Bundesliga
Christian Traesch,2009/2010,VfB Stuttgart,Germany 1. Bundesliga
Matthieu Delpierre,2009/2010,VfB Stuttgart,Germany 1. Bundesliga
Ricardo Osorio,2009/2010,VfB Stuttgart,Germany 1. Bundesliga
Serdar Tasci,2009/2010,VfB Stuttgart,Germany 1. Bundesliga
Martin Lanig,2009/2010,VfB Stuttgart,Germany 1. Bundesliga
Sebastian Rudy,2009/2010,VfB Stuttgart,Germany 1. Bundesliga
Clemens Walch,2009/2010,VfB Stuttgart,Germany 1. Bundesliga
Khalid Boulahrouz,2009/2010,VfB Stuttgart,Germany 1. Bundesliga
Sami Khedira,2009/2010,VfB Stuttgart,Germany 1. Bundesliga
Pavel Pogrebnyak,2009/2010,VfB Stuttgart,Germany 1. Bundesliga
Julian Schieber,2009/2010,VfB Stuttgart,Germany 1. Bundesliga
Cacau,2009/2010,VfB Stuttgart,Germany 1. Bundesliga
Aleksandr Hleb,2009/2010,VfB Stuttgart,Germany 1. Bundesliga
Stefano Celozzi,2009/2010,VfB Stuttgart,Germany 1. Bundesliga
Arthur Boka,2009/2010,VfB Stuttgart,Germany 1. Bundesliga
Zdravko Kuzmanovic,2009/2010,VfB Stuttgart,Germany 1. Bundesliga
Georg Niedermaier,2009/2010,VfB Stuttgart,Germany 1. Bundesliga
Jan Simak,2009/2010,VfB Stuttgart,Germany 1. Bundesliga
Roberto Hilbert,2009/2010,VfB Stuttgart,Germany 1. Bundesliga
Ciprian Marica,2009/2010,VfB Stuttgart,Germany 1. Bundesliga
Timo Gebhart,2009/2010,VfB Stuttgart,Germany 1. Bundesliga
Jens Lehmann,2009/2010,VfB Stuttgart,Germany 1. Bundesliga
Mergim Mavraj,2009/2010,VfL Bochum,Germany 1. Bundesliga
Anther Yahia,2009/2010,VfL Bochum,Germany 1. Bundesliga
Marc Pfertzel,2009/2010,VfL Bochum,Germany 1. Bundesliga
Lewis Holtby,2009/2010,VfL Bochum,Germany 1. Bundesliga
Marcel Maltritz,2009/2010,VfL Bochum,Germany 1. Bundesliga
Christoph Dabrowski,2009/2010,VfL Bochum,Germany 1. Bundesliga
Christian Fuchs,2009/2010,VfL Bochum,Germany 1. Bundesliga
Dennis Grote,2009/2010,VfL Bochum,Germany 1. Bundesliga
Daniel Imhof,2009/2010,VfL Bochum,Germany 1. Bundesliga
Paul Freier,2009/2010,VfL Bochum,Germany 1. Bundesliga
Zlatko Dedic,2009/2010,VfL Bochum,Germany 1. Bundesliga
Roman Prokoph,2009/2010,VfL Bochum,Germany 1. Bundesliga
Andreas Luthe,2009/2010,VfL Bochum,Germany 1. Bundesliga
Shinji Ono,2009/2010,VfL Bochum,Germany 1. Bundesliga
Diego Klimowicz,2009/2010,VfL Bochum,Germany 1. Bundesliga
Vahid Hashemian,2009/2010,VfL Bochum,Germany 1. Bundesliga
Daniel Fernandes,2009/2010,VfL Bochum,Germany 1. Bundesliga
Philipp Boenig,2009/2010,VfL Bochum,Germany 1. Bundesliga
Andreas Johansson,2009/2010,VfL Bochum,Germany 1. Bundesliga
Stanislav Sestak,2009/2010,VfL Bochum,Germany 1. Bundesliga
Joel Epalle,2009/2010,VfL Bochum,Germany 1. Bundesliga
Mimoun Azaouagh,2009/2010,VfL Bochum,Germany 1. Bundesliga
Philipp Heerwagen,2009/2010,VfL Bochum,Germany 1. Bundesliga
Matias Concha,2009/2010,VfL Bochum,Germany 1. Bundesliga
Ricardo Costa,2009/2010,VfL Wolfsburg,Germany 1. Bundesliga
Peter Pekarik,2009/2010,VfL Wolfsburg,Germany 1. Bundesliga
Ashkan Dejagah,2009/2010,VfL Wolfsburg,Germany 1. Bundesliga
Makoto Hasebe,2009/2010,VfL Wolfsburg,Germany 1. Bundesliga
Zvjezdan Misimovic,2009/2010,VfL Wolfsburg,Germany 1. Bundesliga
Jan Simunek,2009/2010,VfL Wolfsburg,Germany 1. Bundesliga
Edin Dzeko,2009/2010,VfL Wolfsburg,Germany 1. Bundesliga
Karim Ziani,2009/2010,VfL Wolfsburg,Germany 1. Bundesliga
Marwin Hitz,2009/2010,VfL Wolfsburg,Germany 1. Bundesliga
Andrea Barzagli,2009/2010,VfL Wolfsburg,Germany 1. Bundesliga
Marcel Schaefer,2009/2010,VfL Wolfsburg,Germany 1. Bundesliga
Obafemi Martins,2009/2010,VfL Wolfsburg,Germany 1. Bundesliga
Andre Lenz,2009/2010,VfL Wolfsburg,Germany 1. Bundesliga
Fabian Johnson,2009/2010,VfL Wolfsburg,Germany 1. Bundesliga
Christian Gentner,2009/2010,VfL Wolfsburg,Germany 1. Bundesliga
Thomas Kahlenberg,2009/2010,VfL Wolfsburg,Germany 1. Bundesliga
Diego Benaglio,2009/2010,VfL Wolfsburg,Germany 1. Bundesliga
Josue,2009/2010,VfL Wolfsburg,Germany 1. Bundesliga
Sascha Riether,2009/2010,VfL Wolfsburg,Germany 1. Bundesliga
Grafite,2009/2010,VfL Wolfsburg,Germany 1. Bundesliga
Alexander Madlung,2009/2010,VfL Wolfsburg,Germany 1. Bundesliga
Ariel Ibagaza,2009/2010,Villarreal CF,Spain LIGA BBVA
Sebastian Eguren,2009/2010,Villarreal CF,Spain LIGA BBVA
Javier Matilla,2009/2010,Villarreal CF,Spain LIGA BBVA
Javier Venta,2009/2010,Villarreal CF,Spain LIGA BBVA
Cani,2009/2010,Villarreal CF,Spain LIGA BBVA
Joan Capdevila,2009/2010,Villarreal CF,Spain LIGA BBVA
Angel Lopez,2009/2010,Villarreal CF,Spain LIGA BBVA
Damian Escudero,2009/2010,Villarreal CF,Spain LIGA BBVA
Marcos Senna,2009/2010,Villarreal CF,Spain LIGA BBVA
David Fuster Torrijos,2009/2010,Villarreal CF,Spain LIGA BBVA
Gonzalo Rodriguez,2009/2010,Villarreal CF,Spain LIGA BBVA
Bruno Soriano,2009/2010,Villarreal CF,Spain LIGA BBVA
Joseba Llorente,2009/2010,Villarreal CF,Spain LIGA BBVA
Giuseppe Rossi,2009/2010,Villarreal CF,Spain LIGA BBVA
Santi Cazorla,2009/2010,Villarreal CF,Spain LIGA BBVA
Nilmar,2009/2010,Villarreal CF,Spain LIGA BBVA
Diego Lopez,2009/2010,Villarreal CF,Spain LIGA BBVA
Ivan Marcano,2009/2010,Villarreal CF,Spain LIGA BBVA
Robert Pires,2009/2010,Villarreal CF,Spain LIGA BBVA
Mateo Pablo Musacchio,2009/2010,Villarreal CF,Spain LIGA BBVA
Diego Godin,2009/2010,Villarreal CF,Spain LIGA BBVA
Claudemir,2009/2010,Vitesse,Netherlands Eredivisie
Kevin van Diermen,2009/2010,Vitesse,Netherlands Eredivisie
Civard Sprockel,2009/2010,Vitesse,Netherlands Eredivisie
Lasse Nilsson,2009/2010,Vitesse,Netherlands Eredivisie
Alexander Buettner,2009/2010,Vitesse,Netherlands Eredivisie
"Serginho Greene,20",2009/2010,Vitesse,Netherlands Eredivisie
Jeroen Drost,2009/2010,Vitesse,Netherlands Eredivisie
Nicky Hofs,2009/2010,Vitesse,Netherlands Eredivisie
Rogier Molhoek,2009/2010,Vitesse,Netherlands Eredivisie
Marco van Ginkel,2009/2010,Vitesse,Netherlands Eredivisie
Giovanni Gravenbeek,2009/2010,Vitesse,Netherlands Eredivisie
Davy Proepper,2009/2010,Vitesse,Netherlands Eredivisie
Piet Velthuizen,2009/2010,Vitesse,Netherlands Eredivisie
Sinan Kaloglu,2009/2010,Vitesse,Netherlands Eredivisie
Wiljan Pluim,2009/2010,Vitesse,Netherlands Eredivisie
Santi Kolk,2009/2010,Vitesse,Netherlands Eredivisie
Dalibor Stevanovic,2009/2010,Vitesse,Netherlands Eredivisie
Onur Kaya,2009/2010,Vitesse,Netherlands Eredivisie
Paul Verhaegh,2009/2010,Vitesse,Netherlands Eredivisie
Ronald Graafland,2009/2010,Vitesse,Netherlands Eredivisie
Julian Jenner,2009/2010,Vitesse,Netherlands Eredivisie
Calvin Jong-a-Pin,2009/2010,Vitesse,Netherlands Eredivisie
Gino Felixdaal,2009/2010,Vitesse,Netherlands Eredivisie
Valdomiro,2009/2010,Vitória Guimarães,Portugal Liga ZON Sagres
Joao Moreno,2009/2010,Vitória Guimarães,Portugal Liga ZON Sagres
Roberto,2009/2010,Vitória Guimarães,Portugal Liga ZON Sagres
Tiago Targino,2009/2010,Vitória Guimarães,Portugal Liga ZON Sagres
Henrique Sereno,2009/2010,Vitória Guimarães,Portugal Liga ZON Sagres
Yves Hadley Desmarets,2009/2010,Vitória Guimarães,Portugal Liga ZON Sagres
Nilson,2009/2010,Vitória Guimarães,Portugal Liga ZON Sagres
Serginho,2009/2010,Vitória Guimarães,Portugal Liga ZON Sagres
Domingos Alexandre Martins da Costa Alex,2009/2010,Vitória Guimarães,Portugal Liga ZON Sagres
Jorge Goncalves,2009/2010,Vitória Guimarães,Portugal Liga ZON Sagres
Douglas,2009/2010,Vitória Guimarães,Portugal Liga ZON Sagres
Nuno Assis,2009/2010,Vitória Guimarães,Portugal Liga ZON Sagres
Andrezinho,2009/2010,Vitória Guimarães,Portugal Liga ZON Sagres
Bruno Teles,2009/2010,Vitória Guimarães,Portugal Liga ZON Sagres
Fabio Felicio,2009/2010,Vitória Guimarães,Portugal Liga ZON Sagres
Custodio,2009/2010,Vitória Guimarães,Portugal Liga ZON Sagres
Joao Alves,2009/2010,Vitória Guimarães,Portugal Liga ZON Sagres
"Carlos Milhazes,22",2009/2010,Vitória Guimarães,Portugal Liga ZON Sagres
Renan,2009/2010,Vitória Guimarães,Portugal Liga ZON Sagres
Gustavo Lazzaretti,2009/2010,Vitória Guimarães,Portugal Liga ZON Sagres
Flavio Meireles,2009/2010,Vitória Guimarães,Portugal Liga ZON Sagres
Rui Miguel,2009/2010,Vitória Guimarães,Portugal Liga ZON Sagres
Ruben Lima,2009/2010,Vitória Setúbal,Portugal Liga ZON Sagres
Henrique,2009/2010,Vitória Setúbal,Portugal Liga ZON Sagres
Alvaro Fernandez,2009/2010,Vitória Setúbal,Portugal Liga ZON Sagres
Bruno Monteiro,2009/2010,Vitória Setúbal,Portugal Liga ZON Sagres
Matos,2009/2010,Vitória Setúbal,Portugal Liga ZON Sagres
Przemyslaw Kazmierczak,2009/2010,Vitória Setúbal,Portugal Liga ZON Sagres
Kheireddine Kiko Zarabi,2009/2010,Vitória Setúbal,Portugal Liga ZON Sagres
Paulo Regula,2009/2010,Vitória Setúbal,Portugal Liga ZON Sagres
Neca,2009/2010,Vitória Setúbal,Portugal Liga ZON Sagres
Andre Pinto,2009/2010,Vitória Setúbal,Portugal Liga ZON Sagres
Mamadou Djikine,2009/2010,Vitória Setúbal,Portugal Liga ZON Sagres
Guilherme,2009/2010,Vitória Setúbal,Portugal Liga ZON Sagres
Mario Felgueiras,2009/2010,Vitória Setúbal,Portugal Liga ZON Sagres
Aurelien Collin,2009/2010,Vitória Setúbal,Portugal Liga ZON Sagres
Ladji Keita,2009/2010,Vitória Setúbal,Portugal Liga ZON Sagres
Ney Santos,2009/2010,Vitória Setúbal,Portugal Liga ZON Sagres
Rui Fonte,2009/2010,Vitória Setúbal,Portugal Liga ZON Sagres
Luis Carlos,2009/2010,Vitória Setúbal,Portugal Liga ZON Sagres
Helder Barbosa,2009/2010,Vitória Setúbal,Portugal Liga ZON Sagres
Miguel Sandro,2009/2010,Vitória Setúbal,Portugal Liga ZON Sagres
Marco Zoro,2009/2010,Vitória Setúbal,Portugal Liga ZON Sagres
Ricardo Silva,2009/2010,Vitória Setúbal,Portugal Liga ZON Sagres
Manuel da Costa,2009/2010,West Ham United,England Premier League
Mark Noble,2009/2010,West Ham United,England Premier League
Scott Parker,2009/2010,West Ham United,England Premier League
Fabio Daprela,2009/2010,West Ham United,England Premier League
Junior Stanislas,2009/2010,West Ham United,England Premier League
Carlton Cole,2009/2010,West Ham United,England Premier League
Kieron Dyer,2009/2010,West Ham United,England Premier League
Radoslav Kovac,2009/2010,West Ham United,England Premier League
Herita Ilunga,2009/2010,West Ham United,England Premier League
Guillermo Franco,2009/2010,West Ham United,England Premier League
Alessandro Diamanti,2009/2010,West Ham United,England Premier League
Luis Boa Morte,2009/2010,West Ham United,England Premier League
Robert Green,2009/2010,West Ham United,England Premier League
James Tomkins,2009/2010,West Ham United,England Premier League
Daniel Gabbidon,2009/2010,West Ham United,England Premier League
Matthew Upson,2009/2010,West Ham United,England Premier League
Jonathan Spector,2009/2010,West Ham United,England Premier League
Valon Behrami,2009/2010,West Ham United,England Premier League
Julien Faubert,2009/2010,West Ham United,England Premier League
Zavon Hines,2009/2010,West Ham United,England Premier League
Jack Collison,2009/2010,West Ham United,England Premier League
Mido,2009/2010,West Ham United,England Premier League
Charles N'Zogbia,2009/2010,Wigan Athletic,England Premier League
Chris Kirkland,2009/2010,Wigan Athletic,England Premier League
Ben Watson,2009/2010,Wigan Athletic,England Premier League
Gary Caldwell,2009/2010,Wigan Athletic,England Premier League
Titus Bramble,2009/2010,Wigan Athletic,England Premier League
Mario Melchiot,2009/2010,Wigan Athletic,England Premier League
Steve Gohouri,2009/2010,Wigan Athletic,England Premier League
Jason Koumas,2009/2010,Wigan Athletic,England Premier League
